flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇫🇮,sadekeppi,0,0,9:16.215,9:16.215,06 Apr 2025,395,(U),unknown,,,https://www.youtube.com/watch?v=yJf1cOGUM_k,9,16,215,556215,556,0,410359,1.355435119,421494,1.319627326,-0.0005,0.8208,4.698121088,223.0140,271.7097,270.2179,4.30263,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,0.002105952332,0.5722077615,
🇫🇮,megelimc,0,1,9:09.754,9:16.343,17 Nov 2022,1265.25,(V),-892141537493528746,,,https://www.speedrun.com/mc/run/y4xdkwdz,9,16,343,556343,556,0,410359,1.355747041,495537,1.122707285,-0.0005,0.5312,1.362124888,453.7171,854.1432,269.3945,4.30940,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:14.913,9:16.380,10 Feb 2024,816,(U),unknown,,,https://www.youtube.com/watch?v=5zSaBWQqr4U&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=6,9,16,380,556380,556,0,410359,1.355837206,421494,1.32001879,-0.0005,0.6650,4.709044608,179.8832,270.5097,269.1566,4.31136,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,816,0,0,
🇺🇸,Zylenox,0,0,9:14.387,9:16.437,20 May 2023,1082,(U),8905593962406892009,,,https://www.youtube.com/watch?v=hGU9t4TJ2m0,9,16,437,556437,556,0,410359,1.355976109,465828,1.194511708,-0.0005,0.5822,2.172494046,395.6863,679.6797,268.7904,4.31439,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1082,0,0,
🇫🇮,AndrewCrow,0,1,9:14.036,9:16.477,02 Apr 2025,399,(V),-6799269420836569969,,,https://www.speedrun.com/mc/runs/y9pq32vm,9,16,477,556477,556,0,410359,1.356073584,421494,1.320248924,-0.0005,0.8191,4.715476905,221.0083,269.8052,268.5335,4.31651,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0.001743048129,0.4702833853,
🇨🇦,Aquacorde,0,0,9:15.604,9:16.493,26 Jan 2024,831,(U),-1042044413178476719,,,https://www.youtube.com/watch?v=pAhnFo4AVnE,9,16,493,556493,556,0,410359,1.356112575,421494,1.320286884,-0.0005,0.6600,4.716538657,177.9975,269.6890,268.4307,4.31736,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,831,0,0,
🇳🇴,skycrab1,0,0,9:16.645,9:16.645,17 Oct 2024,566,(U),6561585119955405427,,,https://www.youtube.com/watch?v=MkMf2lrPDJk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=85,9,16,645,556645,557,1,410359,1.356482982,421494,1.320647506,-0.0005,0.7535,4.726635964,202.3853,268.5865,267.4555,4.32543,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,566,0.00000001334465909,0.000003584195616,
🇺🇸,Infume,0,1,9:13.433,9:16.955,05 Nov 2023,913,(V),2006249756228583623,09,Yes,https://www.speedrun.com/mc/runs/yoo68gjy,9,16,955,556955,557,1,410359,1.357238418,465828,1.195623707,-0.0005,0.6335,2.187979089,428.5183,676.4330,265.4709,4.34193,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,913,0,0,
🇺🇸,doogile,0,0,9:17.074,9:17.074,22 Sep 2024,591,(U),7208789671149948230,,,https://www.youtube.com/watch?v=GoOPg6uyw0M,9,17,74,557074,557,0,410359,1.357528408,421494,1.321665314,-0.0005,0.7442,4.755238596,197.5624,265.4840,264.7106,4.34827,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,591,0.000000001084109309,0.00000028781371,
🇨🇦,NoHacsJustRoblox,0,0,9:17.060,9:17.060,04 Oct 2024,579,(U),-7707972832259680714,,,https://www.youtube.com/watch?v=OErmac0MJfo,9,17,60,557060,557,0,410359,1.357494292,421494,1.321632099,-0.0005,0.7486,4.75430274,198.8270,265.5851,264.8000,4.34753,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,579,0.000000003716609905,0.0000009870760784,
🇸🇰,NoFear1337,0,0,9:17.140,9:17.140,12 Dec 2022,1241,(U),unknown,,,https://www.youtube.com/watch?v=6nhON_z_fUs,9,17,140,557140,557,0,410359,1.357689243,495537,1.124315641,-0.0005,0.5377,1.376662274,457.5772,851.0284,264.2893,4.35180,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1241,0,0,
🇩🇰,Bloopy,0,0,9:17.397,9:17.397,31 Oct 2024,552,(U),-8999228905854836808,,,https://www.youtube.com/watch?v=3DH8mKGha0g,9,17,397,557397,557,0,410359,1.358315524,421494,1.322431636,-0.0005,0.7588,4.776875894,199.6870,263.1571,262.6512,4.36555,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,552,0.00000004958086817,0.00001304755901,
🇫🇮,AndrewCrow,0,1,9:16.632,9:17.414,04 Mar 2025,428,(V),-7135634061431368207,,,https://www.speedrun.com/mc/runs/y6geo5jm,9,17,414,557414,557,0,410359,1.358356951,421494,1.322471969,-0.0005,0.8073,4.778017132,212.3608,263.0349,262.5430,4.36646,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0.0003935607178,0.1035201958,
🇺🇸,Zylenox,0,0,9:10.985,9:17.522,15 May 2023,1086.104167,(U),-7323274319262585461,15,Yes,https://www.youtube.com/watch?v=EUYjJCqOPdc,9,17,522,557522,558,1,410359,1.358620135,465828,1.196840894,-0.0005,0.5810,2.205044899,390.9144,672.8623,261.8560,4.37225,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.104167,0,0,
🇺🇸,Zylenox,0,0,9:13.869,9:17.609,31 Jan 2023,1191,(U),-7020151109902988040,15,Yes,https://www.youtube.com/watch?v=LFG9a3caV7M,9,17,609,557609,558,1,410359,1.358832145,495537,1.125262089,-0.0005,0.5513,1.385285194,468.1410,849.1786,261.3030,4.37692,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,0,0,
🇫🇮,sadekeppi,0,1,9:16.512,9:17.825,18 Sep 2024,595,(V),-8519881394831868986,,,https://www.speedrun.com/mc/runs/yvxpxe6z,9,17,825,557825,558,1,410359,1.359358513,421494,1.323447072,-0.0005,0.7427,4.805682517,193.1587,260.0859,259.9323,4.38853,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595,0.0000000007109013102,0.0000001848954159,
🇳🇴,skycrab1,0,0,9:18.049,9:18.049,10 Oct 2024,573,(U),7717196540961604110,,,https://www.youtube.com/watch?v=zMUJ5AJmou8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=80,9,18,49,558049,558,0,410359,1.359904376,421494,1.323978515,-0.0005,0.7509,4.820820678,194.0924,258.4841,258.5138,4.40060,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,573,0.000000006753184267,0.000001745590849,
🇳🇴,skycrab1,0,0,9:18.430,9:18.430,22 Jul 2025,288,(U),unknown,,,https://www.youtube.com/watch?v=za-UzBn_QrM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=134,9,18,430,558430,558,0,410359,1.360832832,410359,1.360832832,-0.0005,0.8659,5.980418473,137.1681,158.4132,256.1082,4.42119,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0.09174087977,14.53296845,
🇺🇸,Reignex,0,0,9:18.705,9:18.705,14 Oct 2023,935,(U),unknown,12,Yes,https://www.youtube.com/watch?v=4FF1nTxjHGU,9,18,705,558705,559,1,410359,1.361502977,465828,1.199380458,-0.0005,0.6266,2.241044785,416.8898,665.3557,254.3776,4.43611,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,935,0,0,
🇵🇱,okshey,0,0,9:15.055,9:18.727,18 Oct 2025,200,(U),see video,,,https://www.youtube.com/watch?v=dMuMFmERlLs,9,18,727,558727,559,1,410359,1.361556588,410359,1.361556588,-0.0005,0.9048,6.005485017,141.7820,156.6934,254.2394,4.43730,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0.4493289641,70.40687209,
🇦🇿,KenanKardes,0,0,9:18.778,9:18.778,27 Jan 2025,464,(U),-6623698323742859643,,,https://www.youtube.com/watch?v=rL1KGMFLajg,9,18,778,558778,559,1,410359,1.36168087,421494,1.325708077,-0.0005,0.7929,4.870382698,200.8517,253.2981,253.9191,4.44008,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:16.999,9:18.825,30 Dec 2023,858,(U),unknown,,,https://www.youtube.com/watch?v=LBJgput7Jd4&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=2,9,18,825,558825,559,1,410359,1.361795404,446254,1.252257683,-0.0005,0.6512,3.123567323,322.5038,495.2758,253.6240,4.44263,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,858,0,0,
🇸🇰,NoFear1337,0,0,9:18.887,9:18.887,23 Jun 2024,682,(U),unknown,,,https://www.youtube.com/watch?v=07u83rRMp7g&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=10,9,18,887,558887,559,1,410359,1.361946491,421494,1.32596668,-0.0005,0.7111,4.877832195,179.5610,252.5262,253.2349,4.44601,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,682,0,0,
🇹🇷,ulsahin,0,1,9:11.907,9:18.901,22 Oct 2022,1292,(V),-9175405862479286955,01,Yes,https://www.speedrun.com/mc/run/yw62x49m,9,18,901,558901,559,1,410359,1.361980607,517884,1.079201134,-0.0005,0.5241,1.020002797,484.9324,925.1997,253.1471,4.44677,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1292,0,0,
🇳🇴,skycrab1,0,0,9:17.770,9:18.915,05 Jul 2024,670,(U),9011816872477408016,,,https://www.youtube.com/watch?v=LWG_qoaOPj0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=39,9,18,915,558915,559,1,410359,1.362014724,421494,1.326033111,-0.0005,0.7153,4.87974747,180.4999,252.3281,253.0593,4.44753,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,670,0,0,
🇩🇰,Bloopy,0,0,9:18.948,9:19.201,15 May 2024,721,(U),-4253594903097616882,,,https://www.youtube.com/watch?v=phM9zY5QURA,9,19,201,559201,559,0,410359,1.362711674,421494,1.32671165,-0.0005,0.6973,4.899349142,174.5467,250.3081,251.2685,4.46313,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,721,0,0,
🇺🇸,Feinberg,0,0,9:19.272,9:19.272,27 Aug 2025,252,(U),5931765018474160498,,,https://www.youtube.com/watch?v=AW8biucjxzA,9,19,272,559272,559,0,410359,1.362884694,410359,1.362884694,-0.0005,0.8816,6.051725829,135.3846,153.5643,250.8247,4.46701,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,Redstcne,0,1,9:18.180,9:19.332,25 Dec 2023,863,(V),-6193469961585936628,,,https://www.speedrun.com/mc/run/zqd8p78m,9,19,332,559332,559,0,410359,1.363030907,446254,1.253393807,-0.0005,0.6495,3.145582448,319.1975,491.4253,250.4499,4.47029,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇧🇷,sanjinhu,0,1,9:17.533,9:19.616,14 Jul 2025,296,(V),7650618747477981610,,,https://www.speedrun.com/mc/runs/z5wplwgz,9,19,616,559616,560,1,410359,1.363722984,410359,1.363722984,-0.0005,0.8624,6.081075508,130.7508,151.6073,248.6792,4.48584,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇦,7rowl,0,0,9:20.008,9:20.008,09 Dec 2023,879,(U),-3950245049777822737,12,Yes,https://www.youtube.com/watch?v=h-SMqgJqpj8,9,20,8,560008,560,0,410359,1.364678245,446254,1.254908639,-0.0005,0.6444,3.175154061,313.3422,486.2855,246.2438,4.50739,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:20.067,9:20.067,17 Mar 2024,780,(U),unknown,,,https://www.youtube.com/watch?v=wx_CPxzxwnY&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=7,9,20,67,560067,560,0,410359,1.364822022,421494,1.328766246,-0.0005,0.6771,4.959132068,165.3588,244.2318,245.8782,4.51065,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,780,0,0,
🇩🇰,Bloopy,0,0,9:20.313,9:20.313,14 Sep 2024,599,(U),1197606622777508367,,,https://www.youtube.com/watch?v=uvKQQ_wiAXU,9,20,313,560313,560,0,410359,1.365421497,421494,1.329349884,-0.0005,0.7412,4.976232675,179.7508,242.5169,244.3560,4.52422,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,599,0.0000000004635161444,0.0000001124105133,
🇸🇰,NoFear1337,0,1,9:20.103,9:20.564,05 Nov 2022,1278,(V),-04661894098057216280,,,https://www.speedrun.com/mc/runs/znq62l9z,9,20,564,560564,561,1,410359,1.366033156,517884,1.082412278,-0.0005,0.5278,1.042131842,486.0087,920.7851,242.8070,4.53812,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,0,0,
🇨🇦,dandannyboy,0,1,9:17.413,9:20.810,17 Aug 2024,627,(V),5069141939301614256,,,https://www.speedrun.com/mc/runs/zqqv725z,9,20,810,560810,561,1,410359,1.366632631,421494,1.330529023,-0.0005,0.7309,5.0109422,174.7309,239.0678,241.2929,4.55177,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,9:20.981,9:20.981,17 Feb 2026,78,(U),unknown,,,https://www.youtube.com/watch?v=UcBuJ---HfI,9,20,981,560981,561,1,410359,1.36704934,410359,1.36704934,-0.0005,0.9618,6.19878776,138.4730,143.9802,240.2429,4.56128,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:21.103,9:21.103,20 Sep 2025,228,(U),see video,,,https://www.youtube.com/watch?v=GHKDc6d-Fes&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=140,9,21,103,561103,561,0,410359,1.36734664,410359,1.36734664,-0.0005,0.8923,6.209406569,127.8689,143.3093,239.4949,4.56807,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0.3056742765,43.80596464,
🇺🇸,doogile,0,0,9:20.519,9:21.114,10 Dec 2023,878,(U),-3029852224010085717,,,https://www.youtube.com/watch?v=ddJ5zdyslbw,9,21,114,561114,561,0,410359,1.367373446,446254,1.257387049,-0.0005,0.6447,3.224077982,308.0697,477.8639,239.4275,4.56869,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,878,0,0,
🇺🇸,doogile,0,1,9:18.601,9:21.223,31 Aug 2022,1344,(V),-926914523663257060,,,https://www.speedrun.com/mc/runs/znq7rllz,9,21,223,561223,561,0,410359,1.367639067,517884,1.083684763,-0.0005,0.5107,1.05102896,469.3211,919.0010,238.7602,4.57477,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,0,0,
🇵🇱,okshey,0,0,9:19.696,9:21.313,12 Jul 2025,298,(U),9087194925192302501,,,https://www.youtube.com/watch?v=YhRxM08p0zE,9,21,313,561313,561,0,410359,1.367858387,410359,1.367858387,-0.0005,0.8616,6.227722738,122.4796,142.1587,238.2099,4.57979,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0.07090890882,10.08031991,
🇮🇱,orachi,0,1,9:17.041,9:21.403,15 Oct 2024,568,(V),-6838685268510991553,,,https://www.speedrun.com/mc/runs/y8po4rxz,9,21,403,561403,561,0,410359,1.368077708,421494,1.331935923,-0.0005,0.7528,5.052638878,176.8850,234.9799,237.6600,4.58482,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:18.200,9:21.657,13 Oct 2023,936,(U),5505825860127473867,,,https://www.youtube.com/watch?v=ePu9GV9eOKA,9,21,657,561657,562,1,410359,1.368696678,465828,1.205717561,-0.0005,0.6263,2.333236386,404.7483,646.3010,236.1113,4.59905,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,936,0,0,
🇳🇴,skycrab1,0,0,9:21.700,9:21.700,18 Nov 2024,534,(U),4892185153542737576,,,https://www.youtube.com/watch?v=ZDMheI2JkhE&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=95,9,21,700,561700,562,1,410359,1.368801464,421494,1.33264056,-0.0005,0.7657,5.073638556,178.3588,232.9438,235.8496,4.60146,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,534,0.000000243699385,0.00005676826361,
🇺🇸,oxidiot,0,1,9:21.111,9:21.759,30 Apr 2023,1101.291667,(V),-5459883539213513455,,,https://www.speedrun.com/mc/run/m3qd5r6y,9,21,759,561759,562,1,410359,1.368945241,465828,1.205936526,-0.0005,0.5766,2.336482993,372.2583,645.6346,235.4906,4.60477,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:21.933,9:21.933,21 Oct 2024,562,(U),-5604599059233679142,,,https://www.youtube.com/watch?v=IfSVkk_BYyI&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=87,9,21,933,561933,562,1,410359,1.36936926,421494,1.333193355,-0.0005,0.7550,5.090167545,174.6772,231.3519,234.4335,4.61455,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,562,0.00000001954721922,0.000004522285471,
🇸🇰,NoFear1337,0,0,9:22.270,9:22.270,06 Dec 2023,882,(U),unknown,,,https://www.youtube.com/watch?v=4AiI-9WGRVg,9,22,270,562270,562,0,410359,1.370190492,465828,1.207033497,-0.0005,0.6434,2.352810108,413.2436,642.2882,232.3920,4.63353,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,882,0,0,
🇨🇦,Aquacorde,0,0,9:22.481,9:22.481,26 May 2024,710,(U),2029778823013494560,,,https://www.youtube.com/watch?v=A__tIzZKmi4,9,22,481,562481,562,0,410359,1.370704676,421494,1.334493492,-0.0005,0.7012,5.129232186,159.6056,227.6265,231.1178,4.64545,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,710,0,0,
🇨🇦,Aquacorde,0,0,9:22.502,9:22.502,07 Jun 2025,333,(U),-803046318085136033,,,https://www.youtube.com/watch?v=XDNtWhu2Vbk,9,22,502,562502,563,1,410359,1.37075585,421494,1.334543315,-0.0005,0.8466,5.130734497,192.5934,227.4842,230.9912,4.64664,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,333,0.02490706701,5.665965351,
🇨🇦,Aquacorde,0,0,9:22.630,9:22.919,24 Jun 2025,316,(U),-731369506168980347,,,https://www.youtube.com/watch?v=JWt0HXHpP90,9,22,919,562919,563,1,410359,1.371772034,410359,1.371772034,-0.0005,0.8538,6.369393968,114.0194,133.5356,228.4829,4.67029,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,316,0.04261923508,5.691187061,
🇭🇷,CroProYT,0,0,9:23.011,9:23.011,05 Sep 2023,974,(U),-6782874286453284642,,,https://www.youtube.com/watch?v=t5T7-utQrwk,9,23,11,563011,563,0,410359,1.371996228,465828,1.208624213,-0.0005,0.6145,2.376671278,391.6690,637.4126,227.9312,4.67552,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,meebie,0,0,9:22.696,9:23.114,24 Dec 2023,864,(U),-915907836254045753,06,Yes,https://www.youtube.com/watch?v=Dr2HLNRqUNg,9,23,114,563114,563,0,410359,1.372247227,446254,1.261868801,-0.0005,0.6492,3.314279417,300.3278,462.6054,227.3142,4.68138,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,864,0,0,
🇺🇸,Saturn1249,0,1,9:20.714,9:23.292,14 Oct 2023,935,(V),4043113488438547453,09,Yes,https://www.speedrun.com/mc/runs/ywn0489y,9,23,292,563292,563,0,410359,1.372680994,465828,1.20922744,-0.0005,0.6266,2.385777505,398.2187,635.5567,226.2498,4.69153,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,Cube1337x,0,0,9:23.434,9:23.434,05 Dec 2022,1248,(U),Unknown,12,Yes,https://www.youtube.com/watch?v=DabM3su7vRg,9,23,434,563434,563,0,410359,1.373027032,495537,1.137017014,-0.0005,0.5358,1.496708291,442.1131,825.1504,225.4022,4.69964,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
